"국적(지역)별","성별","체류자격별","항목","단위","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년",
"페루","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","1","1","2","2","2","2","2",
"페루","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","1","1","0","0","0","0","0","0","0","0",
"페루","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"페루","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","1","1","1","0","0","0","0",
"페루","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","2","2","","","","","","","","",
"페루","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","2","2","2","2","3","3","3","3","3","3",
"페루","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","53","55","","","","","","","","",
"페루","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","52","54","55","60","64","71","79","80","94","103",
"페루","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","1","1","1","0","1","1","2",
"페루","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","2","2","1","1","1","0","1",
"콜롬비아","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"콜롬비아","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"콜롬비아","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"콜롬비아","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","1","1","1","1","1","1","1",
"콜롬비아","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","8","9","","","","","","","","",
"콜롬비아","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","8","9","15","20","21","24","28","32","33","38",
"콜롬비아","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"콜롬비아","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","1","1","1","1",
"콜롬비아","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"콜롬비아","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"콜롬비아","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"콜롬비아","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","1","1","1","1","1","1","1",
"콜롬비아","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","13","15","","","","","","","","",
"콜롬비아","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","13","15","21","25","34","43","54","62","73","72",
"콜롬비아","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","1","1","1","1","1","3",
"콜롬비아","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"아르헨티나","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"아르헨티나","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"아르헨티나","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"아르헨티나","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","1",
"아르헨티나","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","3","5","","","","","","","","",
"아르헨티나","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","2","5","6","7","7","8","9","9","10","11",
"아르헨티나","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","1","0","0","0","1","1","1","1","1","0",
"아르헨티나","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","1","1","1","1","1","1",
"아르헨티나","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"아르헨티나","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"아르헨티나","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","3","3","","","","","","","","",
"아르헨티나","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","3","3","3","3","3","3","3","3","3","3",
"아르헨티나","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","9","7","","","","","","","","",
"아르헨티나","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","9","7","6","7","11","17","22","31","34","41",
"아르헨티나","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"아르헨티나","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"에콰도르","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"에콰도르","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","0","0","0","0","0","0","0",
"에콰도르","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"에콰도르","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"에콰도르","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","2","3","","","","","","","","",
"에콰도르","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","1","2","4","3","7","9","9","16","16","17",
"에콰도르","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","1","1","1","1","1","1","0",
"에콰도르","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"에콰도르","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"에콰도르","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"에콰도르","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"에콰도르","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"에콰도르","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","4","4","","","","","","","","",
"에콰도르","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","4","4","6","8","9","12","17","20","23","27",
"에콰도르","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"에콰도르","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","1","1","1",
"칠레","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"칠레","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"칠레","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"칠레","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"칠레","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","4","4","","","","","","","","",
"칠레","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","4","4","4","3","5","8","9","10","11","12",
"칠레","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"칠레","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"칠레","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"칠레","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"칠레","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"칠레","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"칠레","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","5","6","","","","","","","","",
"칠레","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","5","6","6","9","12","20","20","20","28","38",
"칠레","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","1","0","0","0",
"칠레","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"베네수엘라","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"베네수엘라","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"베네수엘라","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"베네수엘라","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"베네수엘라","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"베네수엘라","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","1","1","2","2","2","3","4","5","7","7",
"베네수엘라","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"베네수엘라","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"베네수엘라","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"베네수엘라","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"베네수엘라","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"베네수엘라","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"베네수엘라","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","3","4","","","","","","","","",
"베네수엘라","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","3","3","3","6","7","15","18","24","25","31",
"베네수엘라","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","1","1","0","0","0","0","0","0","0",
"베네수엘라","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"파라과이","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"파라과이","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"파라과이","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
